,TBE01AUG08,TBE02FEB08,TBE04JUL08,TBE04OCT08,TBE05AUG08,TBE05JAN08,TBE08AUG08,TBE09SEP08,TBE10OCT08,TBE12AUG08,TBE13JUN08,TBE15AUG08,TBE15JUL08,TBE19AUG08,TBE19JUN08,TBE20SEP08,TBE21AUG08,TBE22MAY08,TBE24JUN08,TBE25AUG08,TBE26MAY08,TBE28SEP08,TBE29JUL08,TBE29MAY08,TBE30APR08,TBE31AUG08
33,0.004241819886247453,0.0,0.06108528470761044,0.005805535029066987,0.006541031915150073,0.0,0.0031572010732768578,0.009124774243207937,0.0,0.0028160825839655857,0.02657521941566888,0.0019054646006479927,0.01692046546609284,0.0,0.016926231201108366,0.015496981119899174,0.0025144067472161157,0.0,0.013121288552284206,0.002129939397984431,0.0,0.008528725523265153,0.013139023914460934,0.0016100770374704405,0.0,0.0119530209943383
34,0.0044214233829938145,0.0,0.003515738055666795,0.00248301573214013,0.004760036332631672,0.0,0.003179876818483659,0.0,0.0,0.00278586120989376,0.0,0.002744046846783881,0.006636927711072198,0.0022249646321052287,0.0011064147606814991,0.0,0.0033158493438901287,0.0,0.0,0.0030844625553638305,0.0,0.0,0.005538870235871719,0.0,0.0,0.0
35,0.004036867228956649,0.004885197565771671,0.005876656318398343,0.0,0.0,0.015561365907742278,0.0,0.0,0.0,0.0,0.0017651254943937844,0.0,0.0,0.0,0.0019005705954131319,0.0,0.0,0.013289527286342556,0.0,0.0,0.010746074056452698,0.0,0.0017405841428497412,0.008298745703210708,0.0,0.0
36,0.0041550426012090715,0.0,0.0,0.0,0.0051887610459460005,0.0,0.004043353035071227,0.0046648818167095984,0.006761732480800849,0.002448593081731871,0.0,0.009693146024502214,0.0,0.009352527194661425,0.0,0.0,0.0065071376844332875,0.0,0.0,0.00597639784792172,0.0,0.0,0.02036006315884245,0.0,0.0,0.007338835301255748
38,0.0034727075781731225,0.03279546599657082,0.006217443180912714,0.005254977870274596,0.001333552856109874,0.0230616001436647,0.0026600315719097272,0.006239313063625667,0.005224295703735575,0.003272270916670226,0.0036732263478957104,0.003230701675710877,0.011483459506273195,0.0038210011737169463,0.005595374057613279,0.006047060743929498,0.0017080148342371903,0.005006398798356784,0.011951294719263842,0.004904336693824582,0.00419330068731189,0.0035530018221703015,0.0025655731647965044,0.007699785465272191,0.0069672014469391655,0.0036996990729691002
39,0.0031402177951589862,0.0,0.0019960985366256558,0.004330495119895923,0.0040659267400925,0.0,0.001328717864681334,0.0013456324834874506,0.0,0.0,0.0015899600603727646,0.0013389865975040969,0.0015904152881339195,0.0018018620206548402,0.006289946423647278,0.0,0.0,0.0,0.0016080052939016192,0.0013578111259550038,0.0,0.0,0.009866488186595478,0.0012693812623418416,0.0,0.00813771596173859
42,0.0023814396289891498,0.0034743592193313844,0.0028704920816640988,0.003449638015791537,0.001924788846015481,0.006661572035354009,0.0024804336095390605,0.002237759169987757,0.0012779044366829388,0.0013685649981139214,0.00241413432956265,0.0023657797752003884,0.0035403474852144057,0.0014808591400763593,0.002595142961447131,0.0032457943517237324,0.0034503089798469232,0.0018359277395403203,0.004429918166258999,0.002831141027822082,0.0016545976057856407,0.003253698104186498,0.0027467853627089335,0.00264206830980765,0.001221955707147917,0.001362756514792074
43,0.0023467287149737974,0.006887010733288755,0.005147016866186557,0.0,0.0,0.002457330022798963,0.001226510352098871,0.007328245680597048,0.013132565019803363,0.0011599633172279678,0.00801436642800784,0.0,0.032467266573730454,0.008661745377043992,0.00918383979118731,0.00787727459945981,0.0,0.004552654069802896,0.023651406279232526,0.0056825468105561,0.003725079849962667,0.006154489395281448,0.0,0.003086069870060216,0.0032541444395494806,0.0013247968091891719
44,0.0030581213868560607,0.0,0.003482623254318761,0.0,0.004403867403881802,0.0,0.0050744681573146036,0.0,0.0,0.005879751819749859,0.0,0.003059624585851517,0.0018627190300194102,0.002815066214933213,0.0,0.0,0.0012152401042368382,0.0,0.0,0.0018867502478986501,0.0,0.0,0.0027801654394746162,0.0,0.0,0.0024742882354762343
45,0.0022111978857136984,0.0010287700835773217,0.006479705553296495,0.0038346378924656267,0.0033032347457976202,0.0,0.0017330430676337988,0.0027347919835395275,0.0041573280199143185,0.0,0.004386894297367723,0.001474518220315301,0.003718353889456551,0.002133951354516008,0.0035319197392967307,0.0025551816357945603,0.0032124914426898826,0.0,0.00221240394409529,0.002855456315487895,0.0,0.0014614902721058341,0.002790895761013373,0.0,0.0,0.0071336802067178875
46,0.002787059728335863,0.0010347507893137763,0.005970131734363945,0.0016523715954236498,0.0,0.0,0.0,0.0,0.0,0.0,0.004335055420134249,0.0,0.0014537933549340393,0.0,0.004807972482810129,0.002008347711212468,0.0,0.0,0.005970537081563502,0.0,0.002081967011976371,0.0011917303584290063,0.004209591491845946,0.0027980935663960605,0.0,0.001431429353441678
48,0.002137095180947539,0.018919911913327613,0.003202197006421958,0.002426129568730007,0.0,0.006132686842187452,0.0017350732791200202,0.012097289455919459,0.018582216637546577,0.0026971623794228338,0.01057166209299689,0.0018238900702320566,0.022462717890474545,0.008333859113174014,0.006971010269824311,0.013403932041506993,0.001240506652844016,0.00558941753672511,0.027002189624229993,0.009206776311565528,0.00396854266051647,0.0098867496805236,0.0,0.008205343865038153,0.005531658364122444,0.003220716045243775
50,0.0025530494221987455,0.003446495719512605,0.0025900658337672956,0.001668661588501655,0.003986742495542381,0.003103723570380087,0.0018579263254230637,0.001389159500052077,0.0,0.0013285973813089123,0.006340284427329592,0.001717845634778799,0.0027875546506725213,0.0,0.005183531662965779,0.0012550986901419946,0.0025559270816651056,0.00652203614127083,0.0012527110458227374,0.0011713657078511537,0.008069478605910608,0.0,0.004135675431272573,0.00846467490675053,0.0,0.003128576646103669
51,0.002671224794451168,0.0,0.0,0.010237999446679339,0.004479906823121381,0.0,0.0019259535610434697,0.012134872227606012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015950335104232508,0.0,0.0,0.0,0.0,0.0,0.007013632156051575,0.0019635214367192738,0.0,0.0,0.00440092060457754
54,0.0019077657515458764,0.02017158999545517,0.007676722085336285,0.0,0.0,0.017420418345357444,0.0,0.002505622717109313,0.0020853397801218598,0.0011502170744947847,0.02777527203888102,0.0,0.007182655747294531,0.002377769680453318,0.02474118904001313,0.0015611624539006285,0.0,0.028306105078247313,0.011370368702231893,0.003037851200837868,0.02846907449086633,0.0017293801480986113,0.0,0.02180026329262049,0.014298328059126508,0.0012181642649366662
55,0.0014026937868885613,0.003126135162023654,0.003567016732527851,0.0020122793008885524,0.0016290861487215332,0.0022650613698116744,0.0,0.0021547968667285965,0.007099766351812309,0.0,0.005535572984142042,0.0,0.003106266357216928,0.0,0.0024187507186867485,0.0020612564083583402,0.0,0.005505164615455365,0.0013486803356499927,0.0013942901030249983,0.010342572229482944,0.0028287390182385893,0.0018753006401103947,0.011932122918647457,0.0,0.001971838647260407
69,0.0013726637496086639,0.007020347526646199,0.002276524784522459,0.0024009801475817555,0.0015393000613770024,0.008109247634217184,0.0021148036314806978,0.007154878620341735,0.0057588471664627595,0.0015069776881230402,0.004114414733335027,0.0024734571737144405,0.004454195994119949,0.00127891283518634,0.0069642560098958275,0.002842739218488719,0.0,0.003625272671588367,0.007285524227914937,0.002358945637860366,0.005749136423419319,0.0020822869611901587,0.006728668955990676,0.006162235793169019,0.0023190090873016914,0.0023983688242704302
71,0.0013750041879763914,0.0,0.0024453117409406386,0.0,0.0011105753480626739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016120286557548915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.004387734626760627,0.0,0.0,0.0,0.0037127369686748494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010734059534859002,0.0,0.0,0.0,0.0,0.0,0.0,0.0019110660192234136,0.0,0.0,0.0
76,0.0010401739665945274,0.0,0.002683541249732897,0.00294194913428789,0.0017500186116333766,0.0,0.0011290399996509248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00527636087173493,0.0010839876929150747,0.0,0.0,0.0011904349452940403,0.0,0.0,0.002217166918028573,0.0,0.0,0.0,0.0
78,0.001298561044842504,0.002517218223737492,0.0023096395858704924,0.0021105762535554,0.002448270991663586,0.0018964325869015274,0.0018131404660702978,0.0,0.0015208823742862043,0.0016258978926657918,0.0046595598377186815,0.002725635221436769,0.0019365235524931345,0.003351437619024936,0.0013190902179337325,0.001271849156592661,0.0027359704985313437,0.007526871535476331,0.0,0.0015442565440588539,0.00680270846287878,0.0,0.002191229335283477,0.006389721836222238,0.0,0.001796533264358297
85,0.0,0.0,0.0,0.006039781503699229,0.0,0.0,0.0,0.0011283679036659154,0.01197054140257391,0.0,0.0,0.0,0.001334881848189833,0.0,0.0,0.0023982112589707527,0.0,0.0,0.0,0.0,0.0,0.00107716961702326,0.0013531246894506216,0.0,0.0,0.0
87,0.0,0.0021291692551380723,0.034017511689567716,0.0063642228719136135,0.0026442449116345114,0.00136754739373497,0.003016975072962367,0.002746696670148207,0.0,0.0035003650830225464,0.001265548630947462,0.0021747764900713644,0.02490900734246742,0.0013434262234888867,0.0024820509728925313,0.010245448903010528,0.0016917610483953777,0.0,0.0016988643056604557,0.0012645884169030788,0.0,0.005533692706197123,0.0,0.0,0.0,0.0022077068748449697
94,0.0,0.0,0.008008427010094145,0.002960425359413925,0.0,0.0,0.0032206022548639827,0.0019256276002983816,0.0,0.0025577670435414394,0.0,0.0,0.0016916163684224522,0.0017880332977067907,0.028798043162511958,0.0020639137061522136,0.0013032300894397306,0.0,0.0,0.006391849505901505,0.0,0.003336845003601218,0.006252988705982678,0.0,0.0,0.003837044750268308
100,0.0,0.0,0.0,0.001811284306489266,0.0014935784602065293,0.0,0.0011298278429142349,0.001669298236783909,0.0022156397607213055,0.0,0.0,0.0,0.0,0.0,0.0,0.0012083587200176142,0.0016746213927091064,0.0016705453348959919,0.0,0.0,0.0,0.0,0.002340250568579637,0.0,0.0,0.0028854618459629067
111,0.0,0.004503129302908707,0.0,0.0,0.0,0.007532246478653299,0.0,0.0,0.0,0.0,0.01085640396514448,0.0,0.0043600790844136855,0.0,0.006715297338151745,0.0010178399585461543,0.0,0.008451634330525263,0.004175703486075792,0.0,0.012709751526793897,0.0,0.0,0.011126551110461007,0.0022587976547130623,0.0
112,0.0,0.0,0.013089214273584636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004367642065730302,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,0.0,0.0264317416732484,0.007652689221744764,0.0,0.0,0.02474966035791249,0.0,0.006626223476834019,0.007716022207618286,0.0,0.0259971403310993,0.0,0.010835048981436814,0.0,0.021976408095734097,0.0030826552478784323,0.0,0.01749258148996806,0.02069983092774933,0.0032546937513096216,0.019868713257723478,0.0,0.0014794961675198546,0.018775750262073673,0.005876450420702758,0.00202515491938666
118,0.0,0.011175252772247173,0.0,0.00711723251313731,0.0,0.010352837377806928,0.0,0.0012117007099266726,0.0010680353046378125,0.001100503214956592,0.0,0.0,0.0026377045008223717,0.0015165781779950664,0.0,0.0,0.0,0.0,0.001828526784786269,0.0,0.0,0.0,0.0025524575409104125,0.0013309381018552378,0.001597877949530667,0.001240767404016217
123,0.0,0.009935536101592524,0.0033891478383531602,0.0,0.0,0.006041822823948281,0.0,0.004463243150365238,0.010852842889598889,0.0,0.006132370989440912,0.0,0.008140671115956288,0.003248180331543603,0.006871426801126677,0.0022782532442758956,0.0,0.003928289730273487,0.009210020302528462,0.004415927081704808,0.003480307551687289,0.0011603165164379803,0.0,0.006483123674394792,0.0015620775100191459,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001842883810243996,0.0,0.0,0.0,0.0,0.0,0.0,0.0034091271373385885,0.0,0.0,0.004674727224281323,0.0,0.0,0.004448852970574612,0.0,0.0
148,0.0,0.002976896280320341,0.0021226887539392905,0.0,0.0,0.0012500390393204034,0.0,0.0,0.0,0.0,0.008404180877009334,0.0,0.0,0.0,0.002694726430144764,0.0,0.0,0.016137089345367152,0.0011567417559954821,0.0,0.015721838241131963,0.0,0.0,0.012581669470245496,0.0,0.0
195,0.0,0.032073055030146055,0.007975312208746112,0.0,0.0,0.03364428152034729,0.0,0.0012589489533597945,0.0,0.0,0.00959768389944794,0.0,0.006635446302746683,0.001265876468766259,0.007828466358761726,0.0013071532558541219,0.0,0.002029562729517753,0.008725063575323766,0.001690172452338832,0.0021496412864745705,0.0010254365595995664,0.0,0.003148693288476072,0.002647741443738507,0.0011494914262870622
203,0.0,0.0028315980754899882,0.003796164303563598,0.0033808915733385316,0.0,0.001447675598863175,0.0,0.0014918394466585047,0.0,0.0,0.010311723801556476,0.0,0.0,0.0010742862169960132,0.01290566029310139,0.0026628021964464335,0.0,0.0017532365372181558,0.0027259435825301246,0.0011612333303951856,0.003761666529280854,0.003833856362405488,0.0,0.0012078244228284454,0.0,0.0
204,0.0,0.0,0.0,0.002707674034686116,0.0,0.0,0.0,0.0,0.0010349264990796732,0.0,0.0031929263341334627,0.0,0.0,0.0,0.001638103403812082,0.0015823259327589776,0.0,0.004632726668959464,0.0,0.0,0.00726239979654739,0.0019270877889190777,0.0,0.007267821009775958,0.0,0.0011341348597637111
283,0.0,0.0027440668991606893,0.00923855834348197,0.0,0.0,0.001816304381773322,0.0,0.0013300065700102754,0.0,0.0,0.0074502234384175,0.0,0.00947443241169477,0.0,0.02072737239193463,0.0,0.0,0.024011999028073293,0.048827147875856625,0.0013172816161311318,0.02025055503681612,0.0,0.0,0.027621803310660914,0.03251863024760242,0.0
661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,0.0,0.0,0.0,0.0,0.0,0.0012126588900340423,0.0,0.0,0.0015507883173946756,0.0017652932285471862,0.0036925031975797848,0.0012297946290674927,0.0,0.0014509278852047793,0.0,0.0,0.0,0.008226071267831116,0.0,0.0,0.01080275016267455,0.0,0.0,0.007577738365147858,0.0,0.0
664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005110204153956558,0.0,0.0,0.0,0.0,0.0,0.0036113791290074615,0.0,0.004026423030420365,0.004769792855128466,0.0,0.0,0.006189189865639597,0.0,0.0010457557750322337,0.0,0.0,0.0,0.005276584097677138
665,0.0,0.0,0.0,0.0,0.0,0.0027778428433117837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011226662599984507,0.0,0.0,0.0,0.0020069083240392485,0.0,0.0,0.0,0.0016365882051317584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,0.0,0.0012397166706546487,0.0026413445106283516,0.0,0.0,0.001656047971516912,0.0,0.0,0.0,0.0,0.0,0.0012729129457284103,0.0,0.0,0.0,0.0,0.0,0.0024550548727385376,0.0,0.0,0.0033564437704902347,0.0,0.0,0.0039213535191009044,0.0,0.0
1391,0.0,0.0,0.0,0.006085622006991077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006230556646945721,0.0,0.0013062907339430395,0.0,0.0,0.0,0.003211189635637113,0.0,0.0,0.0,0.0
2356,0.0,0.002765949693243014,0.0,0.0,0.0,0.004759771541896999,0.0,0.0,0.0012944588394620087,0.0,0.0,0.0,0.0031167121851532497,0.0,0.0010566230263326826,0.0,0.0,0.009505671135388635,0.004007237539583002,0.0,0.0029273534324786403,0.0,0.0,0.004490601916185183,0.2839836257918652,0.0
Other,0.13471401626976254,0.15418139014206356,0.2255883510611042,0.12904208543208007,0.1187014201062846,0.1537927675755021,0.13939849217303968,0.21197215297820327,0.22260690344721212,0.1716504058828795,0.17517649556899284,0.15462998075820322,0.16952389815507707,0.1474830097698352,0.191378661674096,0.19616978994060918,0.15131232758758106,0.28636985018909566,0.25473835376289744,0.1929876693319169,0.3113767174835881,0.18924304084315835,0.16058677871500593,0.30979652721909345,0.17797881058608978,0.25481406774971793
